ticket_id,company_id,created_date,resolved_date,priority,category,status,satisfaction_score
329_8,329,2025-08-24,2025-08-24,Critical,Feature,Escalated,1
330_0,330,2025-11-12,2025-11-16,Critical,Billing,Resolved,4
330_1,330,2025-07-07,2025-07-08,Medium,Feature,Open,1
330_2,330,2025-07-15,2025-07-17,Critical,Outage,Resolved,1
330_3,330,2025-10-30,2025-11-04,Low,Feature,Open,3
331_0,331,2024-07-23,2024-07-27,Critical,Feature,Open,3
331_1,331,2025-11-29,2025-12-02,High,Billing,Escalated,2
331_2,331,2022-11-02,2022-11-03,High,Outage,Resolved,5
332_0,332,2024-01-04,2024-01-09,Low,Billing,Open,3
332_1,332,2023-07-17,2023-07-21,Critical,Feature,Escalated,3
332_2,332,2025-11-19,2025-11-19,Critical,Feature,Open,4
332_3,332,2022-10-20,2022-10-25,Medium,Outage,Resolved,5
332_4,332,2025-07-03,2025-07-05,Low,Billing,Resolved,4
332_5,332,2023-04-25,2023-04-29,Low,Outage,Escalated,5
332_6,332,2025-12-09,2025-12-12,Low,Bug,Escalated,1
332_7,332,2022-11-22,2022-11-22,Low,Feature,Open,4
332_8,332,2025-08-15,2025-08-20,High,Outage,Escalated,3
333_0,333,2021-05-28,2021-05-30,High,Outage,Open,5
333_1,333,2021-03-26,2021-03-26,Low,Billing,Escalated,2
333_2,333,2021-08-29,2021-08-31,Medium,Bug,Open,2
333_3,333,2023-05-31,2023-06-02,Critical,Billing,Escalated,5
333_4,333,2023-07-22,2023-07-26,Low,Bug,Resolved,4
333_5,333,2021-09-25,2021-09-26,Low,Feature,Open,1
333_6,333,2023-10-18,2023-10-21,Low,Feature,Resolved,1
333_7,333,2023-11-27,2023-12-01,Critical,Bug,Open,5
333_8,333,2024-04-24,2024-04-29,High,Feature,Open,4
334_0,334,2023-12-31,2023-12-31,High,Feature,Open,2
334_1,334,2025-01-20,2025-01-24,Critical,Feature,Resolved,1
334_2,334,2023-12-29,2023-12-31,High,Billing,Open,1
334_3,334,2024-07-07,2024-07-11,Critical,Feature,Open,2
334_4,334,2024-12-06,2024-12-10,Critical,Feature,Resolved,1
334_5,334,2025-10-22,2025-10-24,High,Outage,Escalated,2
334_6,334,2024-12-10,2024-12-10,High,Bug,Resolved,1
335_0,335,2025-11-02,2025-11-03,High,Bug,Resolved,1
336_0,336,2025-07-03,2025-07-06,High,Bug,Open,4
336_1,336,2025-09-25,2025-09-29,Medium,Bug,Escalated,4
336_2,336,2025-06-13,2025-06-18,Low,Billing,Resolved,2
336_3,336,2025-08-08,2025-08-09,Critical,Feature,Resolved,2
336_4,336,2025-05-16,2025-05-17,High,Billing,Resolved,2
336_5,336,2025-09-15,2025-09-18,High,Bug,Resolved,3
336_6,336,2025-11-20,2025-11-23,Critical,Billing,Open,1
336_7,336,2025-10-13,2025-10-15,High,Billing,Open,5
336_8,336,2025-11-09,2025-11-13,High,Outage,Resolved,3
336_9,336,2025-11-04,2025-11-08,High,Feature,Resolved,4
337_0,337,2024-11-02,2024-11-03,Critical,Feature,Resolved,1
337_1,337,2025-06-13,2025-06-18,High,Feature,Resolved,3
337_2,337,2023-02-04,2023-02-08,High,Outage,Open,3
337_3,337,2024-01-18,2024-01-18,High,Feature,Resolved,3
337_4,337,2023-04-17,2023-04-20,Critical,Outage,Resolved,2
338_0,338,2025-12-22,2025-12-24,Low,Billing,Resolved,3
338_1,338,2026-02-14,2026-02-18,Medium,Outage,Escalated,2
338_2,338,2025-10-01,2025-10-03,Low,Billing,Escalated,4
338_3,338,2025-09-07,2025-09-10,Medium,Bug,Resolved,5
338_4,338,2025-10-16,2025-10-16,High,Billing,Resolved,4
338_5,338,2025-08-28,2025-08-31,Low,Bug,Resolved,5
338_6,338,2025-09-19,2025-09-20,Low,Billing,Escalated,5
338_7,338,2025-11-15,2025-11-17,High,Billing,Escalated,1
339_0,339,2025-05-01,2025-05-03,Medium,Bug,Escalated,5
339_1,339,2025-03-19,2025-03-23,Medium,Bug,Escalated,2
339_2,339,2025-01-30,2025-02-04,Medium,Bug,Escalated,2
339_3,339,2024-11-12,2024-11-14,Low,Feature,Open,5
339_4,339,2024-07-12,2024-07-13,Critical,Billing,Resolved,5
339_5,339,2023-09-13,2023-09-17,High,Billing,Resolved,5
339_6,339,2026-01-14,2026-01-17,Medium,Bug,Escalated,4
339_7,339,2024-07-31,2024-08-03,High,Bug,Resolved,3
340_0,340,2025-12-30,2025-12-31,Medium,Billing,Open,1
340_1,340,2023-09-24,2023-09-25,Low,Billing,Resolved,3
340_2,340,2024-02-14,2024-02-17,High,Bug,Open,1
340_3,340,2025-07-19,2025-07-21,Critical,Feature,Open,5
340_4,340,2023-08-08,2023-08-13,Critical,Bug,Escalated,2
340_5,340,2025-11-02,2025-11-02,Medium,Outage,Open,5
340_6,340,2025-06-27,2025-06-27,Medium,Outage,Open,3
340_7,340,2025-08-15,2025-08-19,High,Bug,Open,5
341_0,341,2025-08-11,2025-08-13,Low,Feature,Open,5
341_1,341,2025-07-23,2025-07-23,Low,Outage,Resolved,1
341_2,341,2026-01-04,2026-01-08,Critical,Billing,Escalated,4
342_0,342,2025-05-01,2025-05-03,High,Billing,Resolved,3
342_1,342,2023-09-11,2023-09-14,High,Bug,Resolved,2
342_2,342,2026-01-10,2026-01-12,High,Outage,Open,1
342_3,342,2025-01-19,2025-01-22,High,Outage,Open,2
342_4,342,2025-03-02,2025-03-05,Critical,Feature,Open,1
342_5,342,2025-09-25,2025-09-27,High,Feature,Open,2
342_6,342,2024-12-26,2024-12-31,Critical,Bug,Resolved,3
343_0,343,2024-10-05,2024-10-09,Critical,Billing,Resolved,4
343_1,343,2025-11-30,2025-12-04,Low,Billing,Open,3
343_2,343,2024-08-02,2024-08-05,Low,Bug,Open,1
343_3,343,2026-03-02,2026-03-04,Medium,Outage,Resolved,2
343_4,343,2024-07-15,2024-07-17,Medium,Outage,Escalated,2
343_5,343,2024-08-27,2024-08-27,High,Feature,Resolved,2
343_6,343,2024-11-14,2024-11-18,Critical,Feature,Escalated,4
343_7,343,2025-05-30,2025-06-04,Medium,Billing,Open,3
343_8,343,2025-07-09,2025-07-11,Low,Feature,Escalated,2
343_9,343,2025-12-24,2025-12-29,Low,Bug,Open,4
344_0,344,2024-07-24,2024-07-27,High,Bug,Resolved,1
344_1,344,2022-09-06,2022-09-11,Medium,Feature,Resolved,3
344_2,344,2025-11-03,2025-11-03,Critical,Bug,Open,5
344_3,344,2021-03-30,2021-04-01,Medium,Feature,Escalated,3
345_0,345,2025-12-04,2025-12-09,Low,Bug,Open,5
346_0,346,2022-03-05,2022-03-05,High,Bug,Resolved,1
346_1,346,2023-05-03,2023-05-08,Low,Billing,Escalated,1
346_2,346,2025-06-20,2025-06-21,Medium,Billing,Resolved,4
346_3,346,2024-07-07,2024-07-08,Critical,Bug,Resolved,3
346_4,346,2022-01-12,2022-01-15,High,Billing,Open,3
347_0,347,2024-01-14,2024-01-19,Critical,Outage,Escalated,3
347_1,347,2023-09-01,2023-09-04,Critical,Bug,Escalated,5
347_2,347,2023-11-04,2023-11-05,Critical,Billing,Open,2
347_3,347,2023-03-25,2023-03-29,Critical,Bug,Escalated,3
347_4,347,2025-12-22,2025-12-27,High,Billing,Open,3
347_5,347,2025-04-30,2025-05-01,Medium,Bug,Open,2
347_6,347,2023-12-01,2023-12-04,Low,Billing,Open,4
347_7,347,2025-12-20,2025-12-21,Low,Outage,Open,4
347_8,347,2023-08-06,2023-08-06,High,Feature,Open,2
348_0,348,2025-08-08,2025-08-12,Critical,Feature,Escalated,1
348_1,348,2025-12-18,2025-12-23,Critical,Feature,Open,2
349_0,349,2025-12-26,2025-12-29,Low,Billing,Resolved,4
349_1,349,2026-03-03,2026-03-06,Medium,Outage,Resolved,4
349_2,349,2025-11-22,2025-11-22,Low,Bug,Escalated,3
349_3,349,2025-10-12,2025-10-12,High,Bug,Open,3
349_4,349,2026-02-08,2026-02-13,High,Bug,Resolved,1
349_5,349,2025-12-13,2025-12-16,High,Outage,Open,5
350_0,350,2025-10-01,2025-10-03,Medium,Billing,Open,2
350_1,350,2025-07-13,2025-07-18,Low,Billing,Escalated,2
351_0,351,2026-02-27,2026-03-01,Critical,Billing,Resolved,1
351_1,351,2026-02-11,2026-02-16,Critical,Bug,Resolved,2
351_2,351,2026-02-12,2026-02-14,Critical,Billing,Resolved,3
352_0,352,2024-12-24,2024-12-25,Critical,Outage,Resolved,5
352_1,352,2024-11-13,2024-11-17,Medium,Outage,Escalated,3
352_2,352,2025-05-21,2025-05-23,Medium,Bug,Open,1
352_3,352,2026-02-25,2026-02-25,High,Billing,Escalated,2
352_4,352,2024-10-25,2024-10-30,Medium,Feature,Escalated,4
352_5,352,2024-08-27,2024-08-30,Low,Bug,Open,5
352_6,352,2025-08-16,2025-08-16,Low,Bug,Open,4
352_7,352,2025-11-17,2025-11-19,Low,Billing,Resolved,2
353_0,353,2026-02-01,2026-02-04,Critical,Billing,Resolved,1
353_1,353,2026-01-29,2026-02-03,High,Outage,Resolved,2
353_2,353,2026-02-12,2026-02-16,High,Billing,Escalated,1
353_3,353,2026-02-04,2026-02-06,High,Billing,Open,2
353_4,353,2026-01-19,2026-01-23,Critical,Feature,Resolved,2
353_5,353,2026-01-28,2026-02-02,High,Billing,Open,1
353_6,353,2026-03-03,2026-03-07,High,Bug,Escalated,1
353_7,353,2026-01-23,2026-01-27,Critical,Feature,Resolved,3
354_0,354,2024-02-07,2024-02-08,Critical,Outage,Open,2
354_1,354,2025-07-28,2025-07-30,Medium,Outage,Open,4
354_2,354,2024-04-15,2024-04-16,Critical,Feature,Open,3
354_3,354,2024-02-14,2024-02-14,Low,Bug,Escalated,4
354_4,354,2026-02-27,2026-02-27,Critical,Billing,Resolved,4
354_5,354,2025-06-10,2025-06-10,Critical,Bug,Escalated,4
354_6,354,2023-11-17,2023-11-21,Low,Feature,Escalated,2
355_0,355,2025-04-13,2025-04-14,Low,Feature,Open,3
355_1,355,2025-08-23,2025-08-28,Medium,Outage,Open,3
356_0,356,2025-03-28,2025-03-30,Critical,Billing,Escalated,3
356_1,356,2022-12-27,2022-12-29,High,Billing,Escalated,1
356_2,356,2026-02-22,2026-02-27,Medium,Billing,Escalated,4
357_0,357,2026-02-14,2026-02-15,Critical,Outage,Open,1
357_1,357,2026-01-04,2026-01-05,Critical,Bug,Escalated,1
357_2,357,2026-02-19,2026-02-20,High,Bug,Resolved,3
357_3,357,2026-02-26,2026-03-03,Critical,Bug,Open,2
360_0,360,2025-09-20,2025-09-23,Medium,Outage,Escalated,1
360_1,360,2025-09-06,2025-09-06,Medium,Feature,Open,3
360_2,360,2024-08-27,2024-08-30,Medium,Feature,Resolved,2
361_0,361,2024-05-08,2024-05-09,Critical,Outage,Open,1
361_1,361,2022-04-27,2022-04-29,High,Outage,Open,5
361_2,361,2025-04-24,2025-04-24,Medium,Bug,Resolved,2
361_3,361,2024-05-01,2024-05-06,Medium,Feature,Escalated,3
361_4,361,2025-03-06,2025-03-10,Low,Feature,Open,1
361_5,361,2025-05-24,2025-05-26,Medium,Outage,Resolved,4
361_6,361,2024-12-19,2024-12-21,High,Bug,Resolved,1
361_7,361,2025-09-27,2025-09-29,Medium,Feature,Open,3
362_0,362,2025-08-23,2025-08-27,High,Feature,Resolved,3
363_0,363,2025-12-10,2025-12-13,High,Feature,Open,2
363_1,363,2025-12-15,2025-12-20,High,Billing,Resolved,1
364_0,364,2026-02-07,2026-02-07,High,Billing,Resolved,4
364_1,364,2025-09-27,2025-09-28,High,Billing,Resolved,1
364_2,364,2025-12-23,2025-12-26,Medium,Billing,Resolved,1
365_0,365,2024-10-11,2024-10-16,Low,Outage,Open,2
366_0,366,2024-07-23,2024-07-23,Medium,Feature,Open,4
366_1,366,2025-07-04,2025-07-04,Low,Feature,Open,2
367_0,367,2025-11-22,2025-11-23,Low,Bug,Escalated,2
368_0,368,2026-02-28,2026-03-01,Low,Billing,Open,3
368_1,368,2026-02-09,2026-02-14,Critical,Billing,Resolved,5
368_2,368,2025-11-27,2025-11-30,High,Bug,Resolved,5
368_3,368,2026-02-12,2026-02-12,Medium,Billing,Escalated,5
368_4,368,2025-11-06,2025-11-10,Critical,Feature,Escalated,1
368_5,368,2025-09-25,2025-09-26,Low,Outage,Escalated,5
369_0,369,2025-05-12,2025-05-16,High,Outage,Escalated,5
369_1,369,2025-03-07,2025-03-08,High,Outage,Escalated,2
369_2,369,2025-04-01,2025-04-02,Low,Feature,Open,1
369_3,369,2025-07-23,2025-07-25,High,Bug,Resolved,1
370_0,370,2025-01-26,2025-01-26,Critical,Feature,Escalated,3
370_1,370,2025-02-10,2025-02-14,Critical,Outage,Escalated,1
370_2,370,2025-06-03,2025-06-03,High,Bug,Open,4
370_3,370,2025-10-19,2025-10-22,Medium,Feature,Escalated,5
370_4,370,2025-12-14,2025-12-14,Critical,Outage,Open,3
370_5,370,2025-08-18,2025-08-21,Critical,Billing,Open,1
370_6,370,2025-10-30,2025-11-01,Critical,Outage,Escalated,1
370_7,370,2025-09-25,2025-09-26,Medium,Bug,Escalated,2
370_8,370,2025-11-17,2025-11-18,High,Feature,Resolved,3
370_9,370,2025-07-16,2025-07-19,Low,Feature,Resolved,3
371_0,371,2024-03-21,2024-03-26,Critical,Bug,Escalated,1
371_1,371,2024-10-29,2024-11-02,Low,Billing,Escalated,5
372_0,372,2024-12-24,2024-12-28,Critical,Billing,Open,2
373_0,373,2022-04-11,2022-04-16,High,Bug,Escalated,2
373_1,373,2022-09-12,2022-09-14,High,Bug,Escalated,1
373_2,373,2025-12-27,2025-12-29,High,Bug,Open,2
373_3,373,2023-03-25,2023-03-26,High,Billing,Open,5
373_4,373,2025-04-14,2025-04-19,Critical,Billing,Escalated,3
373_5,373,2025-09-14,2025-09-18,High,Outage,Escalated,2
373_6,373,2025-07-01,2025-07-06,Medium,Bug,Resolved,3
374_0,374,2026-02-05,2026-02-08,Low,Bug,Resolved,3
374_1,374,2025-08-31,2025-08-31,Medium,Outage,Resolved,4
375_0,375,2025-05-04,2025-05-04,High,Bug,Open,1
375_1,375,2022-11-29,2022-12-01,Critical,Bug,Open,2
375_2,375,2025-12-12,2025-12-14,High,Outage,Escalated,1
375_3,375,2025-06-01,2025-06-05,Critical,Feature,Resolved,1
375_4,375,2023-08-15,2023-08-16,High,Outage,Resolved,3
375_5,375,2024-01-17,2024-01-22,Critical,Outage,Escalated,3
375_6,375,2024-05-09,2024-05-12,Critical,Billing,Resolved,3
375_7,375,2023-04-26,2023-04-29,High,Feature,Open,3
376_0,376,2025-06-22,2025-06-22,Critical,Bug,Resolved,5
376_1,376,2025-02-08,2025-02-13,Low,Feature,Open,4
376_2,376,2024-12-14,2024-12-14,Low,Feature,Open,1
376_3,376,2025-09-19,2025-09-21,Low,Bug,Resolved,1
376_4,376,2025-08-19,2025-08-22,High,Feature,Escalated,5
376_5,376,2025-08-09,2025-08-13,Low,Outage,Resolved,1
376_6,376,2025-05-09,2025-05-13,Low,Outage,Resolved,3
377_0,377,2024-09-22,2024-09-23,Critical,Feature,Resolved,4
377_1,377,2024-07-23,2024-07-26,Low,Bug,Escalated,2
377_2,377,2025-07-13,2025-07-18,Critical,Billing,Resolved,4
377_3,377,2024-08-03,2024-08-04,High,Billing,Resolved,5
378_0,378,2024-11-07,2024-11-10,High,Bug,Escalated,3
378_1,378,2025-07-05,2025-07-05,High,Bug,Resolved,1
378_2,378,2025-01-21,2025-01-25,Critical,Feature,Escalated,2
378_3,378,2025-10-25,2025-10-29,Critical,Billing,Open,2
378_4,378,2024-11-08,2024-11-10,High,Feature,Open,1
378_5,378,2024-12-05,2024-12-07,Critical,Billing,Open,2
378_6,378,2025-01-22,2025-01-27,High,Bug,Escalated,2
378_7,378,2024-12-01,2024-12-03,High,Bug,Escalated,2
378_8,378,2024-11-15,2024-11-16,Critical,Feature,Open,3
379_0,379,2024-02-18,2024-02-18,Critical,Bug,Escalated,3
379_1,379,2024-05-01,2024-05-05,Medium,Feature,Open,3
381_0,381,2025-12-22,2025-12-22,Critical,Feature,Resolved,1
381_1,381,2025-10-10,2025-10-11,Low,Feature,Escalated,5
381_2,381,2026-02-15,2026-02-19,High,Bug,Escalated,5
381_3,381,2026-01-11,2026-01-12,High,Billing,Escalated,1
382_0,382,2026-01-21,2026-01-23,Critical,Outage,Resolved,3
382_1,382,2025-12-29,2025-12-29,Critical,Billing,Open,1
382_2,382,2026-01-26,2026-01-29,Critical,Billing,Open,2
382_3,382,2026-02-20,2026-02-25,High,Billing,Open,1
382_4,382,2025-12-03,2025-12-08,High,Bug,Escalated,2
382_5,382,2026-02-02,2026-02-03,Critical,Bug,Escalated,1
382_6,382,2026-03-01,2026-03-06,Critical,Bug,Escalated,2
383_0,383,2026-01-22,2026-01-27,High,Feature,Open,3
383_1,383,2026-01-17,2026-01-17,Critical,Billing,Resolved,1
384_0,384,2025-07-12,2025-07-13,High,Billing,Escalated,3
384_1,384,2025-05-14,2025-05-19,High,Outage,Open,2
384_2,384,2026-01-15,2026-01-17,Critical,Feature,Resolved,4
384_3,384,2025-02-16,2025-02-17,Critical,Bug,Open,5
384_4,384,2024-10-06,2024-10-07,High,Outage,Escalated,5
385_0,385,2024-12-12,2024-12-17,High,Billing,Open,1
385_1,385,2021-11-08,2021-11-13,High,Billing,Resolved,2
385_2,385,2024-01-21,2024-01-23,Critical,Billing,Resolved,3
385_3,385,2026-02-05,2026-02-06,High,Feature,Escalated,1
385_4,385,2024-10-17,2024-10-17,High,Feature,Escalated,3
385_5,385,2023-11-26,2023-11-28,Critical,Bug,Escalated,3
385_6,385,2023-12-01,2023-12-06,Critical,Outage,Open,2
385_7,385,2022-08-16,2022-08-16,Critical,Billing,Escalated,3
385_8,385,2022-04-19,2022-04-22,High,Bug,Escalated,2
386_0,386,2025-03-10,2025-03-14,Critical,Billing,Escalated,4
386_1,386,2025-05-26,2025-05-31,Low,Bug,Escalated,3
386_2,386,2026-01-10,2026-01-11,Medium,Billing,Open,4
386_3,386,2024-12-18,2024-12-18,Critical,Outage,Open,4
386_4,386,2025-03-09,2025-03-11,Low,Outage,Resolved,1
386_5,386,2024-07-15,2024-07-17,Medium,Bug,Open,4
386_6,386,2025-05-28,2025-06-01,Critical,Outage,Open,2
386_7,386,2025-11-02,2025-11-03,Critical,Feature,Resolved,2
386_8,386,2025-01-03,2025-01-08,High,Billing,Escalated,5
387_0,387,2024-01-28,2024-02-02,Medium,Feature,Open,1
387_1,387,2024-12-29,2024-12-31,High,Feature,Open,2
387_2,387,2025-11-12,2025-11-14,Medium,Feature,Resolved,1
387_3,387,2023-09-08,2023-09-13,High,Billing,Resolved,3
387_4,387,2025-12-09,2025-12-10,Critical,Outage,Open,2
387_5,387,2025-09-28,2025-09-29,Low,Bug,Escalated,2
387_6,387,2025-11-12,2025-11-16,Critical,Outage,Open,1
387_7,387,2022-07-16,2022-07-19,Medium,Feature,Open,1
387_8,387,2023-01-17,2023-01-20,High,Bug,Resolved,4
388_0,388,2025-10-18,2025-10-23,Medium,Feature,Resolved,5
388_1,388,2025-05-15,2025-05-16,Low,Outage,Escalated,4
388_2,388,2025-09-04,2025-09-09,Medium,Billing,Open,1
388_3,388,2025-07-31,2025-08-02,High,Outage,Escalated,3
388_4,388,2025-10-24,2025-10-27,High,Feature,Open,3
389_0,389,2021-09-26,2021-09-28,Critical,Billing,Open,1
389_1,389,2022-07-14,2022-07-18,Critical,Bug,Resolved,1
390_0,390,2026-02-21,2026-02-21,Critical,Billing,Open,2
390_1,390,2026-02-26,2026-02-27,High,Feature,Escalated,2
391_0,391,2024-11-08,2024-11-11,Critical,Billing,Escalated,3
391_1,391,2025-07-13,2025-07-15,Low,Outage,Resolved,5
391_2,391,2025-02-15,2025-02-19,Critical,Outage,Escalated,3
391_3,391,2025-02-01,2025-02-03,Low,Billing,Escalated,5
391_4,391,2025-06-29,2025-07-01,Low,Outage,Resolved,5
391_5,391,2026-03-02,2026-03-04,Medium,Feature,Escalated,2
391_6,391,2025-06-01,2025-06-03,Medium,Feature,Open,4
391_7,391,2025-07-01,2025-07-02,High,Feature,Resolved,3
392_0,392,2026-01-04,2026-01-09,Critical,Bug,Open,1
393_0,393,2025-12-30,2026-01-01,Medium,Feature,Open,3
393_1,393,2026-03-01,2026-03-01,High,Outage,Resolved,2
393_2,393,2026-02-23,2026-02-25,Low,Billing,Escalated,4
393_3,393,2026-02-19,2026-02-24,Medium,Feature,Resolved,1
393_4,393,2026-01-22,2026-01-24,Critical,Bug,Open,4
393_5,393,2026-02-10,2026-02-14,Medium,Billing,Open,1
393_6,393,2026-01-31,2026-02-03,High,Bug,Escalated,3
393_7,393,2026-02-25,2026-03-02,Low,Bug,Escalated,5
393_8,393,2026-02-01,2026-02-06,Low,Feature,Escalated,4
393_9,393,2026-02-13,2026-02-14,Low,Billing,Escalated,3
394_0,394,2024-04-28,2024-04-30,Medium,Billing,Open,3
394_1,394,2024-02-09,2024-02-14,High,Outage,Resolved,3
395_0,395,2023-01-15,2023-01-16,High,Feature,Open,3
395_1,395,2025-12-04,2025-12-09,High,Billing,Open,1
395_2,395,2025-01-08,2025-01-09,Critical,Billing,Escalated,1
395_3,395,2023-04-24,2023-04-24,Critical,Outage,Escalated,3
396_0,396,2025-08-25,2025-08-25,Medium,Bug,Open,4
396_1,396,2025-06-02,2025-06-05,Low,Feature,Open,1
396_2,396,2024-12-10,2024-12-14,Medium,Outage,Open,1
396_3,396,2024-11-12,2024-11-12,Low,Billing,Open,2
396_4,396,2025-01-23,2025-01-28,Critical,Bug,Resolved,3
396_5,396,2025-06-21,2025-06-26,Low,Bug,Resolved,4
396_6,396,2025-09-19,2025-09-24,Critical,Bug,Open,5
396_7,396,2024-12-22,2024-12-27,Medium,Outage,Escalated,4
397_0,397,2023-05-22,2023-05-24,Medium,Feature,Escalated,5
397_1,397,2023-11-09,2023-11-12,Low,Bug,Open,3
397_2,397,2024-11-22,2024-11-22,Low,Billing,Resolved,3
397_3,397,2024-11-01,2024-11-01,Critical,Bug,Open,1
398_0,398,2024-10-05,2024-10-10,High,Feature,Escalated,3
398_1,398,2024-09-23,2024-09-28,Low,Outage,Escalated,5
398_2,398,2025-02-20,2025-02-22,High,Feature,Resolved,4
398_3,398,2024-11-08,2024-11-10,Medium,Feature,Escalated,5
398_4,398,2025-12-17,2025-12-19,Critical,Outage,Escalated,5
398_5,398,2025-05-31,2025-06-01,Critical,Billing,Resolved,1
398_6,398,2025-03-16,2025-03-21,Critical,Billing,Open,3
399_0,399,2023-04-11,2023-04-12,Medium,Bug,Resolved,3
399_1,399,2023-02-25,2023-03-01,Critical,Outage,Resolved,2
399_2,399,2024-10-09,2024-10-11,High,Feature,Resolved,3
399_3,399,2023-12-10,2023-12-11,Low,Billing,Escalated,4
399_4,399,2025-12-27,2025-12-30,Critical,Outage,Escalated,3
399_5,399,2024-09-12,2024-09-13,Medium,Outage,Open,1
399_6,399,2024-10-16,2024-10-18,Low,Bug,Escalated,2
399_7,399,2023-09-11,2023-09-11,Critical,Outage,Escalated,2
400_0,400,2024-07-05,2024-07-10,Medium,Bug,Resolved,2
401_0,401,2025-03-26,2025-03-30,Low,Outage,Open,3
401_1,401,2025-02-25,2025-02-27,Medium,Outage,Open,5
401_2,401,2024-08-03,2024-08-04,Low,Bug,Open,5
401_3,401,2026-01-22,2026-01-24,Critical,Outage,Escalated,4
401_4,401,2025-02-17,2025-02-20,High,Outage,Resolved,1
401_5,401,2025-05-18,2025-05-21,Medium,Billing,Escalated,4
401_6,401,2025-01-17,2025-01-22,Medium,Bug,Escalated,1
401_7,401,2024-07-31,2024-08-02,Medium,Bug,Resolved,5
402_0,402,2025-10-28,2025-10-30,Critical,Feature,Open,4
402_1,402,2025-11-11,2025-11-15,Critical,Feature,Resolved,4
402_2,402,2025-12-30,2025-12-31,Low,Billing,Open,4
402_3,402,2026-01-15,2026-01-18,Low,Billing,Open,4
402_4,402,2025-11-02,2025-11-02,Low,Feature,Open,1
402_5,402,2025-12-31,2026-01-01,High,Billing,Open,5
403_0,403,2026-01-07,2026-01-07,Critical,Feature,Open,3
403_1,403,2025-12-12,2025-12-15,Low,Bug,Open,1
403_2,403,2025-11-27,2025-11-27,Medium,Feature,Escalated,2
403_3,403,2026-01-04,2026-01-04,Medium,Billing,Open,5
403_4,403,2025-12-16,2025-12-20,Critical,Outage,Escalated,2
403_5,403,2026-02-19,2026-02-21,Low,Outage,Escalated,3
403_6,403,2026-03-02,2026-03-06,Low,Outage,Open,3
403_7,403,2025-09-19,2025-09-24,Medium,Billing,Escalated,2
404_0,404,2025-10-24,2025-10-26,Medium,Feature,Escalated,5
404_1,404,2025-06-25,2025-06-30,High,Bug,Resolved,1
404_2,404,2026-02-14,2026-02-14,Critical,Outage,Escalated,5
404_3,404,2025-08-20,2025-08-22,Low,Billing,Open,2
404_4,404,2026-01-19,2026-01-21,High,Feature,Open,1
404_5,404,2026-02-02,2026-02-06,Medium,Bug,Open,3
404_6,404,2025-07-19,2025-07-24,High,Billing,Escalated,4
404_7,404,2026-01-26,2026-01-31,High,Bug,Resolved,3
404_8,404,2025-08-31,2025-08-31,Critical,Bug,Escalated,2
405_0,405,2025-05-20,2025-05-24,Low,Billing,Open,2
405_1,405,2024-02-18,2024-02-21,High,Bug,Resolved,5
405_2,405,2023-06-11,2023-06-14,High,Feature,Escalated,1
405_3,405,2022-10-28,2022-10-28,Medium,Billing,Escalated,4
405_4,405,2022-06-07,2022-06-12,High,Billing,Resolved,3
405_5,405,2024-02-11,2024-02-16,Medium,Outage,Resolved,5
405_6,405,2024-02-04,2024-02-06,Critical,Billing,Open,2
405_7,405,2022-07-24,2022-07-26,High,Bug,Escalated,1
406_0,406,2024-09-12,2024-09-16,Medium,Billing,Escalated,4
406_1,406,2023-12-11,2023-12-11,High,Outage,Resolved,3
406_2,406,2025-11-04,2025-11-08,Critical,Outage,Open,3
406_3,406,2025-12-18,2025-12-23,High,Feature,Escalated,2
406_4,406,2025-11-13,2025-11-18,High,Bug,Escalated,1
407_0,407,2023-02-06,2023-02-10,Critical,Billing,Resolved,2
407_1,407,2025-06-26,2025-07-01,Critical,Feature,Open,3
407_2,407,2025-01-10,2025-01-13,Critical,Feature,Resolved,3
408_0,408,2025-05-03,2025-05-05,Critical,Feature,Open,1
408_1,408,2024-03-25,2024-03-28,Medium,Feature,Escalated,4
408_2,408,2024-01-27,2024-01-29,High,Billing,Escalated,3
408_3,408,2023-09-16,2023-09-18,Low,Outage,Open,1
408_4,408,2025-07-26,2025-07-26,Low,Billing,Escalated,1
409_0,409,2023-09-24,2023-09-25,Critical,Billing,Open,1
409_1,409,2024-11-01,2024-11-01,Critical,Billing,Open,1
409_2,409,2024-11-11,2024-11-12,High,Feature,Escalated,1
409_3,409,2024-12-01,2024-12-05,High,Outage,Escalated,3
409_4,409,2025-03-02,2025-03-07,High,Billing,Resolved,2
410_0,410,2025-09-21,2025-09-26,High,Billing,Escalated,2
410_1,410,2025-10-25,2025-10-30,High,Bug,Escalated,2
410_2,410,2025-11-29,2025-11-30,High,Feature,Open,3
410_3,410,2025-10-29,2025-11-02,Critical,Billing,Resolved,2
410_4,410,2025-12-12,2025-12-14,High,Billing,Escalated,2
410_5,410,2025-09-03,2025-09-07,High,Feature,Open,2
411_0,411,2023-07-10,2023-07-13,Critical,Feature,Open,2
411_1,411,2024-12-30,2025-01-03,Critical,Billing,Resolved,3
411_2,411,2025-05-26,2025-05-27,Critical,Billing,Resolved,3
411_3,411,2025-02-09,2025-02-12,High,Feature,Open,3
411_4,411,2024-05-19,2024-05-22,High,Feature,Resolved,1
411_5,411,2025-02-08,2025-02-12,High,Feature,Resolved,3
411_6,411,2023-07-27,2023-07-27,Critical,Billing,Open,2
